rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
481,AsAhQd5d,0.647200,0.004778,0.009366,10000
482,AsAhTh2h,0.647100,0.004779,0.009366,10000
483,AsAhTd4d,0.647000,0.004779,0.009367,10000
484,AsAh9s3d,0.647000,0.004779,0.009367,10000
485,AsAhKd9d,0.647000,0.004779,0.009367,10000
486,AsAhKd3d,0.646900,0.004779,0.009367,10000
487,AsAhQs9s,0.646800,0.004780,0.009368,10000
488,AsAh6d5d,0.646800,0.004780,0.009368,10000
489,AsAhJd4d,0.646800,0.004780,0.009368,10000
490,AsKsKh9h,0.646700,0.004780,0.009369,10000
491,AsAh9d4d,0.646700,0.004780,0.009369,10000
492,AsAh9d5s,0.646600,0.004780,0.009369,10000
493,AsAh8d2s,0.646400,0.004781,0.009371,10000
494,AsAhJh7h,0.646400,0.004781,0.009371,10000
495,AsAh9h4d,0.646200,0.004781,0.009372,10000
496,AsAh5s2d,0.646200,0.004781,0.009372,10000
497,AsAhJh3h,0.646200,0.004781,0.009372,10000
498,AsKsKhJh,0.646100,0.004782,0.009372,10000
499,AsAh8s2d,0.646100,0.004782,0.009372,10000
500,AsAhTh3h,0.646100,0.004782,0.009372,10000
501,AsAhKh6d,0.646000,0.004782,0.009373,10000
502,AsKsKh7h,0.645900,0.004782,0.009373,10000
503,KsKhTh9s,0.645900,0.004782,0.009373,10000
504,AsAhKd9h,0.645900,0.004782,0.009373,10000
505,AsAhQd4d,0.645900,0.004782,0.009373,10000
506,AsAhJs4s,0.645900,0.004782,0.009373,10000
507,AsAhKhJh,0.645800,0.004783,0.009374,10000
508,AsAh8h2d,0.645700,0.004783,0.009375,10000
509,AsAh5h3h,0.645700,0.004783,0.009375,10000
510,AsAh9s4d,0.645700,0.004783,0.009375,10000
511,AsAh5d3h,0.645700,0.004783,0.009375,10000
512,AsAhQd2d,0.645600,0.004783,0.009375,10000
513,AsAhQd8d,0.645600,0.004783,0.009375,10000
514,AsAh9h2d,0.645500,0.004784,0.009376,10000
515,AsAh4s2d,0.645500,0.004784,0.009376,10000
516,AsAh8h6h,0.645400,0.004784,0.009376,10000
517,AsAh8d6d,0.645300,0.004784,0.009377,10000
518,AsAh4h2d,0.645200,0.004785,0.009378,10000
519,AsAh7s4s,0.645200,0.004785,0.009378,10000
520,AsAh9d4h,0.645200,0.004785,0.009378,10000
521,AsAhKh9h,0.645100,0.004785,0.009378,10000
522,AsAhTs2s,0.645100,0.004785,0.009378,10000
523,AsAh8d2h,0.645000,0.004785,0.009379,10000
524,AsAhKd7d,0.645000,0.004785,0.009379,10000
525,AsAh9d2s,0.645000,0.004785,0.009379,10000
526,AsAhQd9d,0.645000,0.004785,0.009379,10000
527,AsAhJh2h,0.644900,0.004785,0.009379,10000
528,AsAh6h3h,0.644900,0.004785,0.009379,10000
529,AsAh9d2h,0.644900,0.004785,0.009379,10000
530,AsAhQh3h,0.644900,0.004785,0.009379,10000
531,AsAh7s3s,0.644700,0.004786,0.009381,10000
532,AsAh9h3d,0.644600,0.004786,0.009381,10000
533,AsAhQd6h,0.644600,0.004786,0.009381,10000
534,AsAh6s2d,0.644600,0.004786,0.009381,10000
535,AsAh8d3s,0.644500,0.004787,0.009382,10000
536,AsAhTd2d,0.644400,0.004787,0.009382,10000
537,AsAh4s3s,0.644400,0.004787,0.009382,10000
538,AsAhQdJc,0.644100,0.004788,0.009384,10000
539,AsAh7h4h,0.643800,0.004789,0.009386,10000
540,AsAhKd6d,0.643800,0.004789,0.009386,10000
541,AsAh5d3d,0.643700,0.004789,0.009387,10000
542,AsAh7d2s,0.643600,0.004789,0.009387,10000
543,AsAhKs6s,0.643600,0.004789,0.009387,10000
544,AsAhQd3d,0.643600,0.004789,0.009387,10000
545,AsAhTd3d,0.643500,0.004790,0.009388,10000
546,AsAhTs6s,0.643500,0.004790,0.009388,10000
547,AsAhJs3s,0.643300,0.004790,0.009389,10000
548,AsKsKh5h,0.643100,0.004791,0.009390,10000
549,AsAhQd3s,0.643100,0.004791,0.009390,10000
550,AsAh4d2h,0.643000,0.004791,0.009391,10000
551,AsAhKh2h,0.642800,0.004792,0.009392,10000
552,AsAh6s2s,0.642800,0.004792,0.009392,10000
553,AsAhQd7d,0.642800,0.004792,0.009392,10000
554,AsAhTd5d,0.642700,0.004792,0.009392,10000
555,AsAh8h4h,0.642600,0.004792,0.009393,10000
556,AsAhQs5s,0.642500,0.004793,0.009394,10000
557,AsAhJd9c,0.642400,0.004793,0.009394,10000
558,AsAhQdTc,0.642400,0.004793,0.009394,10000
559,AsAh9d5c,0.642300,0.004793,0.009395,10000
560,AsAhKd9s,0.642200,0.004794,0.009395,10000
561,AsAhJd7d,0.642100,0.004794,0.009396,10000
562,AsAh6s4s,0.642100,0.004794,0.009396,10000
563,KsKh4s4h,0.642000,0.004794,0.009396,10000
564,AsKsKhQh,0.641900,0.004794,0.009397,10000
565,AsAh4h2h,0.641700,0.004795,0.009398,10000
566,AsKsKh8h,0.641600,0.004795,0.009399,10000
567,AsAh7h2d,0.641500,0.004796,0.009399,10000
568,AsAh7d6d,0.641500,0.004796,0.009399,10000
569,AsAhKs3s,0.641400,0.004796,0.009400,10000
570,AsAh7d3d,0.641300,0.004796,0.009401,10000
571,AsAh5d2d,0.641300,0.004796,0.009401,10000
572,AsAh6h3d,0.641200,0.004796,0.009401,10000
573,AsAhJs6s,0.641200,0.004796,0.009401,10000
574,KsKhJs9h,0.641100,0.004797,0.009402,10000
575,AsAh9d6d,0.641100,0.004797,0.009402,10000
576,AsAhQh8h,0.641100,0.004797,0.009402,10000
577,AsAh4h3h,0.641000,0.004797,0.009402,10000
578,KsKhJhTs,0.640700,0.004798,0.009404,10000
579,AsAh3s2d,0.640400,0.004799,0.009406,10000
580,AsAhQs4s,0.640200,0.004799,0.009407,10000
581,AsAh9s2s,0.640200,0.004799,0.009407,10000
582,AsAh3h2h,0.640200,0.004799,0.009407,10000
583,AsAh5h2h,0.640100,0.004800,0.009407,10000
584,AsAh7s6s,0.640100,0.004800,0.009407,10000
585,AsAhTs3s,0.640000,0.004800,0.009408,10000
586,AsAh7d2h,0.639900,0.004800,0.009409,10000
587,AsAhKs8s,0.639800,0.004801,0.009409,10000
588,AsQsQhJh,0.639800,0.004801,0.009409,10000
589,AsAh4d2d,0.639600,0.004801,0.009410,10000
590,AsAh8s3s,0.639500,0.004801,0.009411,10000
591,AsAhTd8c,0.639400,0.004802,0.009411,10000
592,AsAhQs6s,0.639100,0.004803,0.009413,10000
593,AsAh8h2h,0.639100,0.004803,0.009413,10000
594,AsAh6d2h,0.639000,0.004803,0.009414,10000
595,AsAhKs9s,0.639000,0.004803,0.009414,10000
596,AsAh6d2d,0.638900,0.004803,0.009414,10000
597,AsAhKs2s,0.638900,0.004803,0.009414,10000
598,AsAhQh2h,0.638900,0.004803,0.009414,10000
599,AsKsKh4h,0.638800,0.004803,0.009415,10000
600,AsAhQs7s,0.638600,0.004804,0.009416,10000
601,AsAh9d2d,0.638600,0.004804,0.009416,10000
602,AsAh7d6c,0.638400,0.004805,0.009417,10000
603,AsAh9h4h,0.638300,0.004805,0.009418,10000
604,AsAhQh9h,0.638300,0.004805,0.009418,10000
605,AsAh8d5c,0.638100,0.004806,0.009419,10000
606,AsAhKd8d,0.638100,0.004806,0.009419,10000
607,AsAhQd5c,0.638000,0.004806,0.009419,10000
608,AsAh3s2s,0.637900,0.004806,0.009420,10000
609,AsAh8d3d,0.637800,0.004806,0.009420,10000
610,AsAhJd3d,0.637800,0.004806,0.009420,10000
611,AsAhKh6h,0.637800,0.004806,0.009420,10000
612,AsAhKh7h,0.637700,0.004807,0.009421,10000
613,AsAh3h2d,0.637600,0.004807,0.009422,10000
614,AsAh6d4d,0.637500,0.004807,0.009422,10000
615,AsAh6d2s,0.637400,0.004808,0.009423,10000
616,AsAhQh7h,0.637400,0.004808,0.009423,10000
617,AsAh6d3d,0.636800,0.004809,0.009426,10000
618,AsKsKh2h,0.636800,0.004809,0.009426,10000
619,AsAh6s3s,0.636800,0.004809,0.009426,10000
620,KsKhJh9s,0.636800,0.004809,0.009426,10000
621,AsAhJs2s,0.636800,0.004809,0.009426,10000
622,AsAh8d6c,0.636700,0.004810,0.009427,10000
623,AsAh6h2h,0.636700,0.004810,0.009427,10000
624,AsAh7h2h,0.636500,0.004810,0.009428,10000
625,AsAh5d4c,0.636500,0.004810,0.009428,10000
626,AsAh9d8c,0.636500,0.004810,0.009428,10000
627,KsKh9h6s,0.636400,0.004810,0.009428,10000
628,AsAh8d2d,0.636400,0.004810,0.009428,10000
629,KsKh5s5h,0.636400,0.004810,0.009428,10000
630,AsAhKd5c,0.636100,0.004811,0.009430,10000
631,AsKsKh6h,0.635600,0.004813,0.009433,10000
632,KsKhJsTh,0.635500,0.004813,0.009433,10000
633,AsAhTd6c,0.635300,0.004813,0.009434,10000
634,AsAhJd5c,0.635300,0.004813,0.009434,10000
635,AsAh7s2s,0.635300,0.004813,0.009434,10000
636,AsAh9d3d,0.635200,0.004814,0.009435,10000
637,AsAh8d7c,0.635000,0.004814,0.009436,10000
638,AsAh4d3d,0.635000,0.004814,0.009436,10000
639,KsKhTs8h,0.634800,0.004815,0.009437,10000
640,KsKh7s7h,0.634800,0.004815,0.009437,10000
641,AsAhKs7s,0.634700,0.004815,0.009438,10000
642,AsAh9s3s,0.634600,0.004815,0.009438,10000
643,AsAh5d3c,0.634400,0.004816,0.009439,10000
644,AsAhTd2c,0.634300,0.004816,0.009440,10000
645,KsKhTh7s,0.634100,0.004817,0.009441,10000
646,KsKhQhJs,0.634000,0.004817,0.009442,10000
647,KsKhTs7h,0.633900,0.004817,0.009442,10000
648,AsAhTd5c,0.633900,0.004817,0.009442,10000
649,KsKh8s8h,0.633900,0.004817,0.009442,10000
650,AsAh4s2s,0.633900,0.004817,0.009442,10000
651,KsKhTh8s,0.633600,0.004818,0.009444,10000
652,AsAh8s2s,0.633500,0.004818,0.009444,10000
653,KsKhQsTh,0.633500,0.004818,0.009444,10000
654,KsKh9s6h,0.633100,0.004820,0.009446,10000
655,AsAh9s4s,0.633000,0.004820,0.009447,10000
656,AsAh9h2h,0.632700,0.004821,0.009449,10000
657,AsAh5s2s,0.632700,0.004821,0.009449,10000
658,AsAh9h3h,0.632500,0.004821,0.009450,10000
659,AsQsQhTh,0.632500,0.004821,0.009450,10000
660,AsAhJh6h,0.632500,0.004821,0.009450,10000
661,AsAhQd9c,0.632400,0.004822,0.009450,10000
662,AsAhTd3c,0.632100,0.004822,0.009452,10000
663,AsAhJd6d,0.632000,0.004823,0.009452,10000
664,AsAh6d5c,0.631700,0.004823,0.009454,10000
665,AsAh4d3c,0.631600,0.004824,0.009454,10000
666,AsAhJd8c,0.631600,0.004824,0.009454,10000
667,AsAh7d2d,0.631400,0.004824,0.009456,10000
668,AsAh8d4c,0.631200,0.004825,0.009457,10000
669,AsAhQd2c,0.631000,0.004825,0.009458,10000
670,AsAhJd7c,0.630900,0.004826,0.009458,10000
671,AsKsKhTc,0.630700,0.004826,0.009459,10000
672,KsKh8h7s,0.630500,0.004827,0.009460,10000
673,AsAhQd8c,0.630400,0.004827,0.009461,10000
674,AsAhKd4c,0.630200,0.004828,0.009462,10000
675,AsAh6d3c,0.630100,0.004828,0.009462,10000
676,AsAhTd4c,0.629900,0.004828,0.009463,10000
677,KsKhTs6h,0.629800,0.004829,0.009464,10000
678,AsAhQd6c,0.629400,0.004830,0.009466,10000
679,AsAh6d4c,0.629300,0.004830,0.009467,10000
680,AsAhKdQc,0.629100,0.004830,0.009468,10000
681,KsKhJs8h,0.628800,0.004831,0.009469,10000
682,AsAhKdTc,0.628200,0.004833,0.009472,10000
683,KsKh6h5s,0.628200,0.004833,0.009472,10000
684,AsAh9d7c,0.628000,0.004833,0.009473,10000
685,KsKhQh9s,0.627500,0.004835,0.009476,10000
686,AsAh8h3h,0.627400,0.004835,0.009477,10000
687,KsKh8h6s,0.627300,0.004835,0.009477,10000
688,KsKh9h7s,0.627100,0.004836,0.009478,10000
689,KsKh7s6h,0.627100,0.004836,0.009478,10000
690,KsKhJh8s,0.627100,0.004836,0.009478,10000
691,AsAh5d2c,0.626800,0.004837,0.009480,10000
692,AsAhKd8c,0.626800,0.004837,0.009480,10000
693,KsKhQhTs,0.626700,0.004837,0.009480,10000
694,KsKh9h8s,0.626500,0.004837,0.009481,10000
695,AsAhJd4c,0.626100,0.004838,0.009483,10000
696,AsAh7d4c,0.626000,0.004839,0.009484,10000
697,KsKh7h6s,0.625900,0.004839,0.009484,10000
698,KsKh7s5h,0.625800,0.004839,0.009485,10000
699,KsKhQsJh,0.625800,0.004839,0.009485,10000
700,KsKh9s7h,0.625400,0.004840,0.009487,10000
701,QsQhTsTh,0.625400,0.004840,0.009487,10000
702,KsKhJs7h,0.625300,0.004840,0.009487,10000
703,AsAh9d6c,0.625300,0.004840,0.009487,10000
704,AsKsKhJc,0.625000,0.004841,0.009489,10000
705,AsAhQd4c,0.625000,0.004841,0.009489,10000
706,AsAhJd3c,0.624900,0.004841,0.009489,10000
707,AsAh3d2d,0.624800,0.004842,0.009490,10000
708,KsKh9h5s,0.624600,0.004842,0.009491,10000
709,KsKhTh6s,0.624400,0.004843,0.009492,10000
710,KsKh3s3h,0.624100,0.004844,0.009493,10000
711,KsKh8s7h,0.624100,0.004844,0.009493,10000
712,KsKhQs9h,0.624100,0.004844,0.009493,10000
713,AsAhKd2c,0.623900,0.004844,0.009494,10000
714,KsKh6s5h,0.623500,0.004845,0.009496,10000
715,AsJsJhTh,0.623500,0.004845,0.009496,10000
716,KsKh5h4s,0.623400,0.004845,0.009497,10000
717,KsKh9s8h,0.623300,0.004846,0.009497,10000
718,AsKsKhQd,0.623200,0.004846,0.009498,10000
719,QsQh9s9h,0.623100,0.004846,0.009498,10000
720,AsAhQd3c,0.623100,0.004846,0.009498,10000
721,AsKsKhTd,0.623000,0.004846,0.009499,10000
722,KsKh5s4h,0.622900,0.004847,0.009499,10000
723,AsKsKh3c,0.622600,0.004847,0.009501,10000
724,QsQhJsJh,0.622200,0.004848,0.009503,10000
725,AsAhKdJc,0.621800,0.004849,0.009505,10000
726,AsAh3d2c,0.621500,0.004850,0.009506,10000
727,AsQhJsJh,0.621400,0.004850,0.009507,10000
728,AsAh7d3c,0.621300,0.004851,0.009507,10000
729,AsQsQh5h,0.621200,0.004851,0.009508,10000
730,AsAh9d4c,0.621200,0.004851,0.009508,10000
731,KsKhJh4s,0.620900,0.004852,0.009509,10000
732,AsKhTs9h,0.620800,0.004852,0.009510,10000
733,AsQsQh9h,0.620700,0.004852,0.009510,10000
734,AsAhJd2c,0.620600,0.004852,0.009511,10000
735,AsAh4d2c,0.620600,0.004852,0.009511,10000
736,AsKhQsQh,0.620600,0.004852,0.009511,10000
737,KsKh8s6h,0.620500,0.004853,0.009511,10000
738,AsKh6h5s,0.620400,0.004853,0.009512,10000
739,KsKhJs3h,0.620300,0.004853,0.009512,10000
740,AsQsQh4h,0.620100,0.004854,0.009513,10000
741,KsKh2s2h,0.619900,0.004854,0.009514,10000
742,AsKsJhTh,0.619800,0.004854,0.009515,10000
743,AsAhKd9c,0.619800,0.004854,0.009515,10000
744,AsKsKh5d,0.619700,0.004855,0.009515,10000
745,AsAh8d2c,0.619500,0.004855,0.009516,10000
746,AsAhJd6c,0.619500,0.004855,0.009516,10000
747,AsAhKd3c,0.619500,0.004855,0.009516,10000
748,AsKsKhQc,0.619400,0.004855,0.009516,10000
749,AsAhKd6c,0.619400,0.004855,0.009516,10000
750,KsKh6h4s,0.619400,0.004855,0.009516,10000
751,AsKsKhJd,0.619200,0.004856,0.009517,10000
752,AsAhKd7c,0.619200,0.004856,0.009517,10000
753,AsQsQh8h,0.618900,0.004857,0.009519,10000
754,KsKh4s3h,0.618800,0.004857,0.009519,10000
755,KsKh5s3h,0.618600,0.004857,0.009520,10000
756,KsKhTs5h,0.618400,0.004858,0.009521,10000
757,AsAh9d3c,0.618300,0.004858,0.009522,10000
758,KsKhTh5s,0.617800,0.004859,0.009524,10000
759,KsKhJh7s,0.617800,0.004859,0.009524,10000
760,AsAhAd4d,0.617700,0.004859,0.009525,10000
761,KsKhJh5s,0.617500,0.004860,0.009526,10000
762,KsKhQs7h,0.617500,0.004860,0.009526,10000
763,KsKhJs6h,0.617400,0.004860,0.009526,10000
764,KsKhQh6s,0.617400,0.004860,0.009526,10000
765,AsKhTs7h,0.617100,0.004861,0.009527,10000
766,AsKh5h4s,0.616900,0.004861,0.009528,10000
767,KsKhQs2h,0.616900,0.004861,0.009528,10000
768,KsKhQs8h,0.616800,0.004862,0.009529,10000
769,KsKh7h5s,0.616500,0.004862,0.009530,10000
770,KsKh8h5s,0.616400,0.004863,0.009531,10000
771,AsAhQd7c,0.616200,0.004863,0.009532,10000
772,KsKhTh4s,0.616000,0.004864,0.009533,10000
773,KsKhTh2s,0.615800,0.004864,0.009534,10000
774,AsKsKh3d,0.615700,0.004864,0.009534,10000
775,AsJsTh9h,0.615700,0.004864,0.009534,10000
776,AsKsKh5c,0.615600,0.004865,0.009534,10000
777,KsKhJsTd,0.615300,0.004865,0.009536,10000
778,KsKhTs3h,0.615200,0.004865,0.009536,10000
779,AsKsKh4c,0.614900,0.004866,0.009538,10000
780,KsKhJs4h,0.614900,0.004866,0.009538,10000
781,AsKsKhTs,0.614800,0.004866,0.009538,10000
782,AsQsQh3h,0.614800,0.004866,0.009538,10000
783,KsKhJdTs,0.614800,0.004866,0.009538,10000
784,AsQsQh7h,0.614600,0.004867,0.009539,10000
785,KsKh7h4s,0.614600,0.004867,0.009539,10000
786,KsKhQs5h,0.614600,0.004867,0.009539,10000
787,AsJh8h7s,0.614500,0.004867,0.009540,10000
788,KsKh6s4h,0.614400,0.004867,0.009540,10000
789,AsJh7s5h,0.614100,0.004868,0.009541,10000
790,AsJhTh4s,0.614100,0.004868,0.009541,10000
791,KsKhJdTh,0.613900,0.004869,0.009542,10000
792,AsKsKhQs,0.613600,0.004869,0.009544,10000
793,KsKhQh5s,0.613600,0.004869,0.009544,10000
794,KsKhTd9s,0.613600,0.004869,0.009544,10000
795,KsKh5h3s,0.613500,0.004869,0.009544,10000
796,AsAhAd3s,0.613400,0.004870,0.009545,10000
797,AsKsTh9h,0.613400,0.004870,0.009545,10000
798,AsKh7h5s,0.613300,0.004870,0.009545,10000
799,AsQhJs2h,0.613300,0.004870,0.009545,10000
800,AsJsTh5h,0.613300,0.004870,0.009545,10000
801,AsQsTh9h,0.613300,0.004870,0.009545,10000
802,AsAh7d2c,0.613200,0.004870,0.009546,10000
803,AsKh6s5h,0.613100,0.004870,0.009546,10000
804,AsAh6d2c,0.612800,0.004871,0.009547,10000
805,AsKhTh8s,0.612700,0.004871,0.009548,10000
806,AsKsKh4d,0.612500,0.004872,0.009549,10000
807,KsKhQh8s,0.612500,0.004872,0.009549,10000
808,KsKhJh6s,0.612400,0.004872,0.009549,10000
809,AsAh9d2c,0.612100,0.004873,0.009551,10000
810,AsQh7s6h,0.612000,0.004873,0.009551,10000
811,AsAhAdTs,0.611900,0.004873,0.009551,10000
812,KsKhQh4s,0.611900,0.004873,0.009551,10000
813,AsKsQhTh,0.611900,0.004873,0.009551,10000
814,KsKhQs4h,0.611900,0.004873,0.009551,10000
815,AsJhTh9s,0.611800,0.004873,0.009552,10000
816,AsJsJh9h,0.611600,0.004874,0.009553,10000
817,KsKh8s5h,0.611600,0.004874,0.009553,10000
818,AsKhJh8s,0.611500,0.004874,0.009553,10000
819,AsKh5s4h,0.611500,0.004874,0.009553,10000
820,AsJhTs8h,0.611400,0.004874,0.009554,10000
821,AsAh8d3c,0.611300,0.004875,0.009554,10000
822,AsKhQhTs,0.611300,0.004875,0.009554,10000
823,AsQh8h5s,0.611000,0.004875,0.009555,10000
824,KsKhTs2h,0.610900,0.004875,0.009556,10000
825,KsKhTd9h,0.610900,0.004875,0.009556,10000
826,AsKs6h5h,0.610500,0.004876,0.009558,10000
827,AsKhQsTh,0.610500,0.004876,0.009558,10000
828,AsJsTh4h,0.610500,0.004876,0.009558,10000
829,AsJhTh3s,0.610500,0.004876,0.009558,10000
830,AsTsTh8h,0.610400,0.004877,0.009558,10000
831,KsKhQs6h,0.610400,0.004877,0.009558,10000
832,KsKhTs9d,0.610300,0.004877,0.009559,10000
833,KsKh5h2s,0.610300,0.004877,0.009559,10000
834,AsQh9h8s,0.610200,0.004877,0.009559,10000
835,AsKhTs4h,0.610200,0.004877,0.009559,10000
836,AsKhJhTs,0.610100,0.004877,0.009559,10000
837,AsKh7h6s,0.610100,0.004877,0.009559,10000
838,KsKh7s4h,0.610100,0.004877,0.009559,10000
839,AsTh8s5h,0.610000,0.004877,0.009560,10000
840,AsKsKh2c,0.609900,0.004878,0.009560,10000
841,KsKhTh9d,0.609900,0.004878,0.009560,10000
842,AsQhJsTh,0.609900,0.004878,0.009560,10000
843,AsQhTs9h,0.609900,0.004878,0.009560,10000
844,KsKh9s5h,0.609900,0.004878,0.009560,10000
845,AsJsTh8h,0.609700,0.004878,0.009561,10000
846,AsKh9h8s,0.609700,0.004878,0.009561,10000
847,AsAhAdQs,0.609500,0.004879,0.009562,10000
848,KsKhTd8h,0.609500,0.004879,0.009562,10000
849,AsJhTh8s,0.609500,0.004879,0.009562,10000
850,AsQsJhTh,0.609500,0.004879,0.009562,10000
851,AsKhQhJs,0.609400,0.004879,0.009563,10000
852,KsKh9s2h,0.609400,0.004879,0.009563,10000
853,QsQh8s8h,0.609300,0.004879,0.009563,10000
854,AsQsJh8h,0.609300,0.004879,0.009563,10000
855,AsAhAd5s,0.609100,0.004880,0.009564,10000
856,KsKhTs4h,0.609100,0.004880,0.009564,10000
857,KsKhQh3s,0.609100,0.004880,0.009564,10000
858,KsKh7h3s,0.609100,0.004880,0.009564,10000
859,AsKhJs9h,0.609000,0.004880,0.009564,10000
860,AsKhTh7s,0.609000,0.004880,0.009564,10000
861,AsKsKh7d,0.608800,0.004880,0.009565,10000
862,KsKhJs5h,0.608800,0.004880,0.009565,10000
863,AsJhTh5s,0.608800,0.004880,0.009565,10000
864,AsQhTh5s,0.608800,0.004880,0.009565,10000
865,AsTs8h7h,0.608700,0.004880,0.009566,10000
866,AsQsQh2h,0.608700,0.004880,0.009566,10000
867,AsJh8s5h,0.608700,0.004880,0.009566,10000
868,AsKsKhJs,0.608600,0.004881,0.009566,10000
869,AsKhJh9s,0.608600,0.004881,0.009566,10000
870,KsKhJhTd,0.608500,0.004881,0.009566,10000
871,KsKh9h7d,0.608400,0.004881,0.009567,10000
872,KsKh8s4h,0.608400,0.004881,0.009567,10000
873,KsKh9s4h,0.608300,0.004881,0.009567,10000
874,AsKhTh9s,0.608300,0.004881,0.009567,10000
875,AsAhAdJs,0.608200,0.004882,0.009568,10000
876,AsQhTh9s,0.608200,0.004882,0.009568,10000
877,AsQhTh8s,0.608100,0.004882,0.009568,10000
878,AsKhTs8h,0.608000,0.004882,0.009569,10000
879,AsAhAd3d,0.607900,0.004882,0.009569,10000
880,AsJh8s7h,0.607800,0.004882,0.009570,10000
881,AsKsKh8c,0.607700,0.004883,0.009570,10000
882,KsKhJh2s,0.607700,0.004883,0.009570,10000
883,KsKh8h4s,0.607700,0.004883,0.009570,10000
884,AsJh9s5h,0.607600,0.004883,0.009570,10000
885,AsAhAdJd,0.607500,0.004883,0.009571,10000
886,AsKh7s5h,0.607500,0.004883,0.009571,10000
887,AsTh8s7h,0.607500,0.004883,0.009571,10000
888,AsAhAd4s,0.607400,0.004883,0.009571,10000
889,QsQhTh9s,0.607400,0.004883,0.009571,10000
890,KsKh9d8h,0.607400,0.004883,0.009571,10000
891,AsJs8h7h,0.607400,0.004883,0.009571,10000
892,AsJhTs4h,0.607400,0.004883,0.009571,10000
893,AsKsQhJh,0.607400,0.004883,0.009571,10000
894,AsJhTh2s,0.607400,0.004883,0.009571,10000
895,AsQhJh3s,0.607400,0.004883,0.009571,10000
896,AsAhAdKh,0.607300,0.004884,0.009572,10000
897,AsTs7h6h,0.607300,0.004884,0.009572,10000
898,AsKhJs8h,0.607300,0.004884,0.009572,10000
899,AsKhJsJh,0.607300,0.004884,0.009572,10000
900,AsKsKh8d,0.607200,0.004884,0.009572,10000
901,AsTh7h5s,0.607100,0.004884,0.009573,10000
902,AsKhQh5s,0.607100,0.004884,0.009573,10000
903,AsKh9s7h,0.607000,0.004884,0.009573,10000
904,KsKhQdTh,0.607000,0.004884,0.009573,10000
905,AsKsKh7c,0.606700,0.004885,0.009574,10000
906,AsQhTs3h,0.606700,0.004885,0.009574,10000
907,KsKhTs8d,0.606600,0.004885,0.009575,10000
908,AsKsQh4h,0.606600,0.004885,0.009575,10000
909,AsKs5h4h,0.606500,0.004885,0.009575,10000
910,AsQh8s5h,0.606400,0.004885,0.009576,10000
911,KsKh9s3h,0.606300,0.004886,0.009576,10000
912,AsAhAd5h,0.606200,0.004886,0.009576,10000
913,AsKs8h6h,0.606200,0.004886,0.009576,10000
914,AsKs7h6h,0.606200,0.004886,0.009576,10000
915,AsAhAd2d,0.606100,0.004886,0.009577,10000
916,AsKsKh2d,0.606100,0.004886,0.009577,10000
917,AsJhTs7h,0.606100,0.004886,0.009577,10000
918,AsKhQsJh,0.606100,0.004886,0.009577,10000
919,AsAhAdTd,0.606000,0.004886,0.009577,10000
920,AsJhTsTh,0.606000,0.004886,0.009577,10000
921,JsJhTsTh,0.606000,0.004886,0.009577,10000
922,KsKh6h2s,0.606000,0.004886,0.009577,10000
923,AsQhJs5h,0.605900,0.004887,0.009578,10000
924,KsKhTd7s,0.605900,0.004887,0.009578,10000
925,AsKsTh8h,0.605900,0.004887,0.009578,10000
926,AsAhAd5d,0.605800,0.004887,0.009578,10000
927,AsKsKh9c,0.605800,0.004887,0.009578,10000
928,AsTs8h5h,0.605800,0.004887,0.009578,10000
929,KsKhQs3h,0.605800,0.004887,0.009578,10000
930,KsKh9h3s,0.605700,0.004887,0.009579,10000
931,AsKhJsTh,0.605700,0.004887,0.009579,10000
932,KsKh9h8d,0.605600,0.004887,0.009579,10000
933,AsKhJh7s,0.605600,0.004887,0.009579,10000
934,KsKh6s3h,0.605600,0.004887,0.009579,10000
935,AsJhTs2h,0.605600,0.004887,0.009579,10000
936,KsKhQdJh,0.605500,0.004887,0.009579,10000
937,QsQhJhTs,0.605400,0.004888,0.009580,10000
938,AsQsTh5h,0.605400,0.004888,0.009580,10000
939,AsTh9s4h,0.605400,0.004888,0.009580,10000
940,AsKh4h3s,0.605300,0.004888,0.009580,10000
941,AsQs9h5h,0.605300,0.004888,0.009580,10000
942,AsKs9h8h,0.605300,0.004888,0.009580,10000
943,AsAhAd2h,0.605200,0.004888,0.009581,10000
944,KsKhQh7s,0.605200,0.004888,0.009581,10000
945,AsQh9h6s,0.605200,0.004888,0.009581,10000
946,AsQh9h5s,0.605200,0.004888,0.009581,10000
947,AsTh7s5h,0.605200,0.004888,0.009581,10000
948,AsQh7s5h,0.605200,0.004888,0.009581,10000
949,AsAhAdJh,0.605100,0.004888,0.009581,10000
950,AsQhTsTh,0.605100,0.004888,0.009581,10000
951,AsQh9s8h,0.605000,0.004889,0.009581,10000
952,KsKh7s3h,0.605000,0.004889,0.009581,10000
953,AsAhAd8s,0.604800,0.004889,0.009582,10000
954,AsQhTs5h,0.604800,0.004889,0.009582,10000
955,AsQsQh6h,0.604800,0.004889,0.009582,10000
956,AsKs7h5h,0.604700,0.004889,0.009583,10000
957,KsKh9s8d,0.604700,0.004889,0.009583,10000
958,AsKsKh9d,0.604600,0.004889,0.009583,10000
959,AsKs8h7h,0.604600,0.004889,0.009583,10000
960,AsQsTh8h,0.604600,0.004889,0.009583,10000
961,AsQh6h5s,0.604500,0.004890,0.009584,10000
