rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
6976,JsJh9h7h,0.519667,0.009122,0.017878,3000
6977,JsJh8d5h,0.519667,0.009122,0.017878,3000
6978,KsQhTs3d,0.519667,0.009122,0.017878,3000
6979,TsTh6h3s,0.519667,0.009122,0.017878,3000
6980,QsJs5h3h,0.519333,0.009122,0.017879,3000
6981,KsJh5s4s,0.519333,0.009122,0.017879,3000
6982,QsJhTd9d,0.519333,0.009122,0.017879,3000
6983,As6h3s3h,0.519333,0.009122,0.017879,3000
6984,KsTh6d5d,0.519333,0.009122,0.017879,3000
6985,Ks8h6d5s,0.519333,0.009122,0.017879,3000
6986,KsJs8s6h,0.519333,0.009122,0.017879,3000
6987,KsQh5d2s,0.519333,0.009122,0.017879,3000
6988,9s9h8h4s,0.519333,0.009122,0.017879,3000
6989,As9h4s3s,0.519333,0.009122,0.017879,3000
6990,KsJh6h4d,0.519333,0.009122,0.017879,3000
6991,KsJh5d3d,0.519333,0.009122,0.017879,3000
6992,Qs9s5h3h,0.519333,0.009122,0.017879,3000
6993,KsQh9s8s,0.519333,0.009122,0.017879,3000
6994,JsJh7s4d,0.519333,0.009122,0.017879,3000
6995,KsQhJdTc,0.519333,0.009122,0.017879,3000
6996,QsJh9s6d,0.519333,0.009122,0.017879,3000
6997,KsQs9s7h,0.519333,0.009122,0.017879,3000
6998,Ks5s5h3h,0.519333,0.009122,0.017879,3000
6999,KsJs7h6s,0.519333,0.009122,0.017879,3000
7000,KsTh6s3h,0.519333,0.009122,0.017879,3000
7001,KsKhKd3d,0.519333,0.009122,0.017879,3000
7002,KsTsTh4c,0.519333,0.009122,0.017879,3000
7003,QsJh5s4h,0.519333,0.009122,0.017879,3000
7004,JsJh8d7c,0.519333,0.009122,0.017879,3000
7005,QsQh3s2s,0.519333,0.009122,0.017879,3000
7006,TsTh8h2s,0.519000,0.009122,0.017879,3000
7007,TsTh7d6s,0.519000,0.009122,0.017879,3000
7008,KsQh7d5h,0.519000,0.009122,0.017879,3000
7009,KsJs3h2d,0.519000,0.009122,0.017879,3000
7010,KsQh8h5d,0.519000,0.009122,0.017879,3000
7011,QsQhTd5c,0.519000,0.009122,0.017879,3000
7012,QsTs7h6d,0.519000,0.009122,0.017879,3000
7013,QsTs6h2h,0.519000,0.009122,0.017879,3000
7014,KsQh9s3d,0.519000,0.009122,0.017879,3000
7015,QsTh6h5s,0.519000,0.009122,0.017879,3000
7016,Qs9s6h4h,0.519000,0.009122,0.017879,3000
7017,KsTh5d3s,0.519000,0.009122,0.017879,3000
7018,KsTs5h4s,0.519000,0.009122,0.017879,3000
7019,KsTh8s5s,0.519000,0.009122,0.017879,3000
7020,AsJs7s7h,0.519000,0.009122,0.017879,3000
7021,Qs9s8s8h,0.519000,0.009122,0.017879,3000
7022,QsTh9h2s,0.519000,0.009122,0.017879,3000
7023,8s8h4s4h,0.519000,0.009122,0.017879,3000
7024,QsQh7d6c,0.519000,0.009122,0.017879,3000
7025,As9h4d2d,0.519000,0.009122,0.017879,3000
7026,KsKhKd7s,0.519000,0.009122,0.017879,3000
7027,QsQh4s2d,0.519000,0.009122,0.017879,3000
7028,KsQsJs7h,0.519000,0.009122,0.017879,3000
7029,KsQhJsTs,0.519000,0.009122,0.017879,3000
7030,Qs8h6s5h,0.518667,0.009122,0.017880,3000
7031,QsTsTh3c,0.518667,0.009122,0.017880,3000
7032,QsTsTh7d,0.518667,0.009122,0.017880,3000
7033,Ks6s6h5c,0.518667,0.009122,0.017880,3000
7034,JsJh8h6h,0.518667,0.009122,0.017880,3000
7035,KsJs4h3d,0.518667,0.009122,0.017880,3000
7036,JsJhTd2d,0.518667,0.009122,0.017880,3000
7037,KsTh8h4d,0.518667,0.009122,0.017880,3000
7038,QsQh6h3h,0.518667,0.009122,0.017880,3000
7039,JsTh7s5h,0.518667,0.009122,0.017880,3000
7040,AsQh9d4c,0.518667,0.009122,0.017880,3000
7041,KsTh7h4h,0.518667,0.009122,0.017880,3000
7042,KsTh6h4d,0.518667,0.009122,0.017880,3000
7043,JsTs5h4h,0.518667,0.009122,0.017880,3000
7044,AsKh9d4c,0.518667,0.009122,0.017880,3000
7045,KsQh8s7d,0.518667,0.009122,0.017880,3000
7046,KsQh4h3d,0.518667,0.009122,0.017880,3000
7047,AsKs2s2h,0.518667,0.009122,0.017880,3000
7048,KsQh7s4s,0.518667,0.009122,0.017880,3000
7049,Ks9h3h2s,0.518667,0.009122,0.017880,3000
7050,As6h5h2d,0.518667,0.009122,0.017880,3000
7051,As6h5h3d,0.518667,0.009122,0.017880,3000
7052,KsJhTs8s,0.518667,0.009122,0.017880,3000
7053,JsTh8h6s,0.518667,0.009122,0.017880,3000
7054,QsQh8d3h,0.518667,0.009122,0.017880,3000
7055,Qs9h5s3h,0.518667,0.009122,0.017880,3000
7056,JsTh9h8s,0.518667,0.009122,0.017880,3000
7057,Ks8h7s5d,0.518667,0.009122,0.017880,3000
7058,Ks8h7s3h,0.518667,0.009122,0.017880,3000
7059,JsJh7h4h,0.518333,0.009123,0.017880,3000
7060,Ks9s7h2h,0.518333,0.009123,0.017880,3000
7061,As5s5h3d,0.518333,0.009123,0.017880,3000
7062,KsTs9h5d,0.518333,0.009123,0.017880,3000
7063,KsJsJh3s,0.518333,0.009123,0.017880,3000
7064,KsJhTh5h,0.518333,0.009123,0.017880,3000
7065,KsJhTh2h,0.518333,0.009123,0.017880,3000
7066,As8h4h2h,0.518333,0.009123,0.017880,3000
7067,As9h4s2d,0.518333,0.009123,0.017880,3000
7068,Ks8s8h4h,0.518333,0.009123,0.017880,3000
7069,KsJh8s6s,0.518333,0.009123,0.017880,3000
7070,As8s3h2s,0.518333,0.009123,0.017880,3000
7071,KsQhJd6d,0.518333,0.009123,0.017880,3000
7072,QsQh6d2h,0.518333,0.009123,0.017880,3000
7073,JsJh5s4d,0.518333,0.009123,0.017880,3000
7074,9s9h8s2h,0.518333,0.009123,0.017880,3000
7075,KsQh8s5d,0.518333,0.009123,0.017880,3000
7076,8s8h5s3h,0.518333,0.009123,0.017880,3000
7077,JsJh4s2h,0.518333,0.009123,0.017880,3000
7078,KsKhKdTh,0.518333,0.009123,0.017880,3000
7079,Js9s9h2h,0.518333,0.009123,0.017880,3000
7080,JsJh9d2d,0.518333,0.009123,0.017880,3000
7081,Ks7h5h3s,0.518333,0.009123,0.017880,3000
7082,TsTh7h6d,0.518333,0.009123,0.017880,3000
7083,As9s4h2d,0.518333,0.009123,0.017880,3000
7084,9s9h5s3h,0.518333,0.009123,0.017880,3000
7085,JsTh5h4s,0.518000,0.009123,0.017881,3000
7086,KsQh9d5h,0.518000,0.009123,0.017881,3000
7087,QsTh6s5d,0.518000,0.009123,0.017881,3000
7088,QsTsTh3d,0.518000,0.009123,0.017881,3000
7089,Qs9s8h6h,0.518000,0.009123,0.017881,3000
7090,As5h4h2d,0.518000,0.009123,0.017881,3000
7091,JsJhTd2h,0.518000,0.009123,0.017881,3000
7092,KsQh7h4d,0.518000,0.009123,0.017881,3000
7093,8s7h6s6h,0.518000,0.009123,0.017881,3000
7094,JsJh5h2s,0.518000,0.009123,0.017881,3000
7095,As9h4s2s,0.518000,0.009123,0.017881,3000
7096,As7s7h2c,0.518000,0.009123,0.017881,3000
7097,QsJh6h2s,0.518000,0.009123,0.017881,3000
7098,QsTs6h5h,0.518000,0.009123,0.017881,3000
7099,Ks9h6h2s,0.518000,0.009123,0.017881,3000
7100,JsTh8s7h,0.518000,0.009123,0.017881,3000
7101,KsQhTd3h,0.518000,0.009123,0.017881,3000
7102,Qs9h8s5h,0.518000,0.009123,0.017881,3000
7103,TsTh8s7d,0.518000,0.009123,0.017881,3000
7104,KsTs7s5h,0.518000,0.009123,0.017881,3000
7105,QsQh8h3d,0.518000,0.009123,0.017881,3000
7106,As6s6h3d,0.518000,0.009123,0.017881,3000
7107,QsTs9h5h,0.518000,0.009123,0.017881,3000
7108,KsTh7s3d,0.518000,0.009123,0.017881,3000
7109,Ks9s7s3h,0.518000,0.009123,0.017881,3000
7110,KsJh2s2h,0.518000,0.009123,0.017881,3000
7111,JsJhTs2d,0.518000,0.009123,0.017881,3000
7112,KsTsTh2c,0.518000,0.009123,0.017881,3000
7113,Ks8s6s5h,0.518000,0.009123,0.017881,3000
7114,JsJh8d7s,0.518000,0.009123,0.017881,3000
7115,As9h3d2h,0.518000,0.009123,0.017881,3000
7116,As9h3d2d,0.518000,0.009123,0.017881,3000
7117,QsTh4s4h,0.518000,0.009123,0.017881,3000
7118,QsQh9d6c,0.518000,0.009123,0.017881,3000
7119,Ks9s8h4h,0.517667,0.009123,0.017881,3000
7120,QsJsTh8d,0.517667,0.009123,0.017881,3000
7121,AsKs8s8h,0.517667,0.009123,0.017881,3000
7122,9s9h2s2h,0.517667,0.009123,0.017881,3000
7123,KsTh6d2s,0.517667,0.009123,0.017881,3000
7124,KsJhTd2h,0.517667,0.009123,0.017881,3000
7125,Ks8s8h6s,0.517667,0.009123,0.017881,3000
7126,Qs9h5h2s,0.517667,0.009123,0.017881,3000
7127,AsQs2s2h,0.517667,0.009123,0.017881,3000
7128,QsTs6h4h,0.517667,0.009123,0.017881,3000
7129,As4h3d2s,0.517667,0.009123,0.017881,3000
7130,As7h3d2s,0.517667,0.009123,0.017881,3000
7131,AsJh6s2s,0.517667,0.009123,0.017881,3000
7132,TsTh8s6d,0.517667,0.009123,0.017881,3000
7133,KsQhTh5d,0.517667,0.009123,0.017881,3000
7134,KsJh8d4s,0.517667,0.009123,0.017881,3000
7135,QsJs8h5h,0.517667,0.009123,0.017881,3000
7136,KsTs8s7s,0.517667,0.009123,0.017881,3000
7137,Ks6h5s4h,0.517667,0.009123,0.017881,3000
7138,Ks8h6h5d,0.517667,0.009123,0.017881,3000
7139,QsTs9h8d,0.517667,0.009123,0.017881,3000
7140,AsKs6s6h,0.517667,0.009123,0.017881,3000
7141,KsJh9d2s,0.517667,0.009123,0.017881,3000
7142,Js8h5s5h,0.517667,0.009123,0.017881,3000
7143,KsQh3s3h,0.517667,0.009123,0.017881,3000
7144,QsQh9d5c,0.517667,0.009123,0.017881,3000
7145,Ks9h7h5d,0.517333,0.009123,0.017882,3000
7146,Ks6s6h5s,0.517333,0.009123,0.017882,3000
7147,As5s5h2c,0.517333,0.009123,0.017882,3000
7148,KsJh5s3s,0.517333,0.009123,0.017882,3000
7149,JsJhTd6h,0.517333,0.009123,0.017882,3000
7150,KsJs9s8s,0.517333,0.009123,0.017882,3000
7151,As8h4h3h,0.517333,0.009123,0.017882,3000
7152,KsJs8s7s,0.517333,0.009123,0.017882,3000
7153,Ks8s8h7s,0.517333,0.009123,0.017882,3000
7154,AsJh9d2c,0.517333,0.009123,0.017882,3000
7155,KsTs6h3d,0.517333,0.009123,0.017882,3000
7156,Ks9h5d3s,0.517333,0.009123,0.017882,3000
7157,JsTs9s9h,0.517333,0.009123,0.017882,3000
7158,KsJh9s6s,0.517333,0.009123,0.017882,3000
7159,Ks6s5h4d,0.517333,0.009123,0.017882,3000
7160,Ks5s5h3c,0.517333,0.009123,0.017882,3000
7161,KsQh3d2h,0.517333,0.009123,0.017882,3000
7162,KsQhJh6h,0.517333,0.009123,0.017882,3000
7163,KsJs9h2s,0.517333,0.009123,0.017882,3000
7164,Ts9s9h3h,0.517333,0.009123,0.017882,3000
7165,QsQh8h2d,0.517333,0.009123,0.017882,3000
7166,Ts9s9h7c,0.517333,0.009123,0.017882,3000
7167,KsJh8h4d,0.517333,0.009123,0.017882,3000
7168,KsKhKd5s,0.517333,0.009123,0.017882,3000
7169,Ks7h6h2s,0.517333,0.009123,0.017882,3000
7170,Js9s9h4h,0.517333,0.009123,0.017882,3000
7171,JsJh8d5d,0.517333,0.009123,0.017882,3000
7172,As9h3d2s,0.517333,0.009123,0.017882,3000
7173,KsQsTs2h,0.517000,0.009123,0.017882,3000
7174,Ks5h4s4h,0.517000,0.009123,0.017882,3000
7175,KsQs9h3s,0.517000,0.009123,0.017882,3000
7176,KsTh2s2h,0.517000,0.009123,0.017882,3000
7177,JsJh5d4s,0.517000,0.009123,0.017882,3000
7178,KsTh9h5h,0.517000,0.009123,0.017882,3000
7179,QsTh7s6d,0.517000,0.009123,0.017882,3000
7180,QsTh8s6s,0.517000,0.009123,0.017882,3000
7181,JsTh7s6h,0.517000,0.009123,0.017882,3000
7182,KsQh4d3h,0.517000,0.009123,0.017882,3000
7183,QsJh5h4h,0.517000,0.009123,0.017882,3000
7184,KsJh9s5s,0.517000,0.009123,0.017882,3000
7185,QsTs8h2h,0.517000,0.009123,0.017882,3000
7186,Qs8s8h6c,0.517000,0.009123,0.017882,3000
7187,TsTh8s3h,0.517000,0.009123,0.017882,3000
7188,As5h3s2s,0.517000,0.009123,0.017882,3000
7189,QsJs9h8d,0.517000,0.009123,0.017882,3000
7190,QsJs9h4h,0.517000,0.009123,0.017882,3000
7191,QsQh8h2h,0.517000,0.009123,0.017882,3000
7192,Ts9s9h7d,0.517000,0.009123,0.017882,3000
7193,JsTh8h7s,0.517000,0.009123,0.017882,3000
7194,QsJs5h4d,0.516667,0.009124,0.017882,3000
7195,KsJs7s4h,0.516667,0.009124,0.017882,3000
7196,KsJh7s2h,0.516667,0.009124,0.017882,3000
7197,Ks9s8h5d,0.516667,0.009124,0.017882,3000
7198,5s5h3s3h,0.516667,0.009124,0.017882,3000
7199,KsJsTh3d,0.516667,0.009124,0.017882,3000
7200,QsQh8s4s,0.516667,0.009124,0.017882,3000
7201,Ks9s4h2h,0.516667,0.009124,0.017882,3000
7202,KsQs7h2h,0.516667,0.009124,0.017882,3000
7203,QsJs7h4h,0.516667,0.009124,0.017882,3000
7204,Qs9h7h5s,0.516667,0.009124,0.017882,3000
7205,9s9h8h2s,0.516667,0.009124,0.017882,3000
7206,Ks9h8s4d,0.516667,0.009124,0.017882,3000
7207,Ks7h5s2h,0.516667,0.009124,0.017882,3000
7208,KsQs6h4s,0.516667,0.009124,0.017882,3000
7209,As5s4s2h,0.516667,0.009124,0.017882,3000
7210,As9h7d2c,0.516667,0.009124,0.017882,3000
7211,QsTh8h3s,0.516667,0.009124,0.017882,3000
7212,Ks6h4s4h,0.516667,0.009124,0.017882,3000
7213,JsTs9h8h,0.516667,0.009124,0.017882,3000
7214,KsJs9h4d,0.516667,0.009124,0.017882,3000
7215,Ks8s6h2h,0.516667,0.009124,0.017882,3000
7216,Ts9s9h6d,0.516667,0.009124,0.017882,3000
7217,KsJh7d3h,0.516667,0.009124,0.017882,3000
7218,Ks8s7h3h,0.516667,0.009124,0.017882,3000
7219,Ks6h5s2h,0.516667,0.009124,0.017882,3000
7220,JsJhTs6d,0.516667,0.009124,0.017882,3000
7221,QsJh5s3h,0.516667,0.009124,0.017882,3000
7222,As7s5s2s,0.516667,0.009124,0.017882,3000
7223,Ks7h5d4s,0.516667,0.009124,0.017882,3000
7224,QsTh6s2h,0.516333,0.009124,0.017883,3000
7225,Qs8h5s4h,0.516333,0.009124,0.017883,3000
7226,KsQh8d4h,0.516333,0.009124,0.017883,3000
7227,KsTh8d5d,0.516333,0.009124,0.017883,3000
7228,Ks9h7d4h,0.516333,0.009124,0.017883,3000
7229,QsJhTh8d,0.516333,0.009124,0.017883,3000
7230,QsQh6s4s,0.516333,0.009124,0.017883,3000
7231,KsJsTh4s,0.516333,0.009124,0.017883,3000
7232,KsQs8h7s,0.516333,0.009124,0.017883,3000
7233,QsQh8s3d,0.516333,0.009124,0.017883,3000
7234,JsJhTh6h,0.516333,0.009124,0.017883,3000
7235,QsTs7h5h,0.516333,0.009124,0.017883,3000
7236,9s9h6h2s,0.516333,0.009124,0.017883,3000
7237,QsQh4d2d,0.516333,0.009124,0.017883,3000
7238,KsTh5d3d,0.516333,0.009124,0.017883,3000
7239,AsQh8d2c,0.516333,0.009124,0.017883,3000
7240,As4s4h2s,0.516333,0.009124,0.017883,3000
7241,KsTh9s2s,0.516333,0.009124,0.017883,3000
7242,KsQhTd4s,0.516333,0.009124,0.017883,3000
7243,KsJh8h6h,0.516333,0.009124,0.017883,3000
7244,KsQsJh5d,0.516333,0.009124,0.017883,3000
7245,As6s6h2d,0.516333,0.009124,0.017883,3000
7246,JsTs8h4h,0.516333,0.009124,0.017883,3000
7247,As9h6d5c,0.516333,0.009124,0.017883,3000
7248,KsJsTs2h,0.516333,0.009124,0.017883,3000
7249,KsQh5s3d,0.516333,0.009124,0.017883,3000
7250,KsQh5s2d,0.516333,0.009124,0.017883,3000
7251,As9h5d2c,0.516333,0.009124,0.017883,3000
7252,KsQs9h3d,0.516000,0.009124,0.017883,3000
7253,QsJhTh9d,0.516000,0.009124,0.017883,3000
7254,Ks4s4h3h,0.516000,0.009124,0.017883,3000
7255,QsTh8s2h,0.516000,0.009124,0.017883,3000
7256,Ks9h8s7s,0.516000,0.009124,0.017883,3000
7257,Qs7h5s5h,0.516000,0.009124,0.017883,3000
7258,QsQh6h5h,0.516000,0.009124,0.017883,3000
7259,JsJhTh3d,0.516000,0.009124,0.017883,3000
7260,KsTh9s5s,0.516000,0.009124,0.017883,3000
7261,QsTh8h7h,0.516000,0.009124,0.017883,3000
7262,KsJs8h4d,0.516000,0.009124,0.017883,3000
7263,QsTh8h6d,0.516000,0.009124,0.017883,3000
7264,KsQs8s5h,0.516000,0.009124,0.017883,3000
7265,KsJs9h3d,0.516000,0.009124,0.017883,3000
7266,Ks9h6s5s,0.516000,0.009124,0.017883,3000
7267,KsQhTh4h,0.516000,0.009124,0.017883,3000
7268,Qs8s7h6h,0.516000,0.009124,0.017883,3000
7269,QsJh8h7d,0.516000,0.009124,0.017883,3000
7270,KsTs8s3h,0.516000,0.009124,0.017883,3000
7271,As6s6h3s,0.516000,0.009124,0.017883,3000
7272,Ks9h7s5s,0.516000,0.009124,0.017883,3000
7273,Ks9s7s5h,0.516000,0.009124,0.017883,3000
7274,Qs8h5h4s,0.516000,0.009124,0.017883,3000
7275,KsKhKd6h,0.516000,0.009124,0.017883,3000
7276,AsQs7s7h,0.516000,0.009124,0.017883,3000
7277,As6h4d3d,0.516000,0.009124,0.017883,3000
7278,QsQh4s3s,0.516000,0.009124,0.017883,3000
7279,JsJh7h5h,0.515667,0.009124,0.017883,3000
7280,TsTh8d6h,0.515667,0.009124,0.017883,3000
7281,QsTh5s4d,0.515667,0.009124,0.017883,3000
7282,8s8h7h6d,0.515667,0.009124,0.017883,3000
7283,JsTsTh6c,0.515667,0.009124,0.017883,3000
7284,Ks9s9h6c,0.515667,0.009124,0.017883,3000
7285,QsTh7s5h,0.515667,0.009124,0.017883,3000
7286,As6h3s2s,0.515667,0.009124,0.017883,3000
7287,KsQh6d3s,0.515667,0.009124,0.017883,3000
7288,Ks8h7d5d,0.515667,0.009124,0.017883,3000
7289,KsJs9s6s,0.515667,0.009124,0.017883,3000
7290,QsTh8s4d,0.515667,0.009124,0.017883,3000
7291,AsQs3s3h,0.515667,0.009124,0.017883,3000
7292,6s6h3s3h,0.515667,0.009124,0.017883,3000
7293,QsTs7h6s,0.515667,0.009124,0.017883,3000
7294,Qs9h6h3s,0.515667,0.009124,0.017883,3000
7295,KsJh9s4d,0.515667,0.009124,0.017883,3000
7296,KsQh5h2d,0.515667,0.009124,0.017883,3000
7297,Ks9h6h5h,0.515667,0.009124,0.017883,3000
7298,Ks7h5s4d,0.515667,0.009124,0.017883,3000
7299,AsQs4s4h,0.515667,0.009124,0.017883,3000
7300,JsTh4s4h,0.515667,0.009124,0.017883,3000
7301,KsQh7s4d,0.515667,0.009124,0.017883,3000
7302,As9h6d3c,0.515667,0.009124,0.017883,3000
7303,KsTs4h3d,0.515667,0.009124,0.017883,3000
7304,Ks7s6h2h,0.515667,0.009124,0.017883,3000
7305,9s9h6s4h,0.515667,0.009124,0.017883,3000
7306,Qs8h7s6h,0.515667,0.009124,0.017883,3000
7307,As6s4h3s,0.515667,0.009124,0.017883,3000
7308,TsTh9s6s,0.515667,0.009124,0.017883,3000
7309,AsTh4d3c,0.515667,0.009124,0.017883,3000
7310,Qs9h8d7s,0.515333,0.009124,0.017884,3000
7311,JsJh6d4s,0.515333,0.009124,0.017884,3000
7312,KsJh6s4d,0.515333,0.009124,0.017884,3000
7313,KsQh9h8h,0.515333,0.009124,0.017884,3000
7314,JsTsTh3c,0.515333,0.009124,0.017884,3000
7315,8s6s6h4h,0.515333,0.009124,0.017884,3000
7316,8s6s6h5h,0.515333,0.009124,0.017884,3000
7317,Ks7s4h3h,0.515333,0.009124,0.017884,3000
7318,As6s4s3h,0.515333,0.009124,0.017884,3000
7319,Ks9s8s5h,0.515333,0.009124,0.017884,3000
7320,KsTh7d4d,0.515333,0.009124,0.017884,3000
7321,KsQh7h5h,0.515333,0.009124,0.017884,3000
7322,As7s7h2d,0.515333,0.009124,0.017884,3000
7323,TsTh9d3d,0.515333,0.009124,0.017884,3000
7324,Ks6h5h2s,0.515333,0.009124,0.017884,3000
7325,JsJhTh3h,0.515333,0.009124,0.017884,3000
7326,KsTh6h5d,0.515333,0.009124,0.017884,3000
7327,KsQhJh8d,0.515333,0.009124,0.017884,3000
7328,JsJh6s2h,0.515333,0.009124,0.017884,3000
7329,As6h5d2c,0.515333,0.009124,0.017884,3000
7330,KsQsTh6s,0.515333,0.009124,0.017884,3000
7331,Ks8h6h3s,0.515333,0.009124,0.017884,3000
7332,QsTs9h6d,0.515333,0.009124,0.017884,3000
7333,KsJsTs4h,0.515333,0.009124,0.017884,3000
7334,KsJhTs3d,0.515333,0.009124,0.017884,3000
7335,JsJhTs4d,0.515333,0.009124,0.017884,3000
7336,AsJh4d3c,0.515333,0.009124,0.017884,3000
7337,KsTsTh4s,0.515333,0.009124,0.017884,3000
7338,KsTsTh3s,0.515333,0.009124,0.017884,3000
7339,KsTsTh5d,0.515333,0.009124,0.017884,3000
7340,As8h7d3c,0.515333,0.009124,0.017884,3000
7341,KsQhTs4s,0.515333,0.009124,0.017884,3000
7342,KsQs3s2h,0.515000,0.009125,0.017884,3000
7343,Ks6s6h2h,0.515000,0.009125,0.017884,3000
7344,KsQs9h5d,0.515000,0.009125,0.017884,3000
7345,Ks5h4s2h,0.515000,0.009125,0.017884,3000
7346,Qs9s9h7d,0.515000,0.009125,0.017884,3000
7347,JsJhTd7c,0.515000,0.009125,0.017884,3000
7348,QsTh9s7s,0.515000,0.009125,0.017884,3000
7349,TsTh5s4d,0.515000,0.009125,0.017884,3000
7350,Ts9h5s5h,0.515000,0.009125,0.017884,3000
7351,Ks9h8s5s,0.515000,0.009125,0.017884,3000
7352,KsJs9s3h,0.515000,0.009125,0.017884,3000
7353,Qs9h6h4s,0.515000,0.009125,0.017884,3000
7354,QsJsTs7s,0.515000,0.009125,0.017884,3000
7355,KsTh8s5d,0.515000,0.009125,0.017884,3000
7356,QsQh5d4c,0.515000,0.009125,0.017884,3000
7357,TsTh8s7s,0.515000,0.009125,0.017884,3000
7358,Js9s8h7h,0.515000,0.009125,0.017884,3000
7359,KsQhTh8h,0.515000,0.009125,0.017884,3000
7360,Ts9s9h2h,0.515000,0.009125,0.017884,3000
7361,KsJh8h5h,0.515000,0.009125,0.017884,3000
7362,KsJh9d2h,0.515000,0.009125,0.017884,3000
7363,JsJh9d7c,0.515000,0.009125,0.017884,3000
7364,Ks9h8d6h,0.515000,0.009125,0.017884,3000
7365,KsQs5s3h,0.515000,0.009125,0.017884,3000
7366,KsTsTh4d,0.515000,0.009125,0.017884,3000
7367,As9h4h2h,0.515000,0.009125,0.017884,3000
7368,8s7s7h6h,0.515000,0.009125,0.017884,3000
7369,KsQh3s2d,0.515000,0.009125,0.017884,3000
7370,KsQh9d6d,0.514667,0.009125,0.017885,3000
7371,QsJs5h3d,0.514667,0.009125,0.017885,3000
7372,KsTh8d4d,0.514667,0.009125,0.017885,3000
7373,QsJhTh2s,0.514667,0.009125,0.017885,3000
7374,AsKs7s7h,0.514667,0.009125,0.017885,3000
7375,QsJhTh9h,0.514667,0.009125,0.017885,3000
7376,JsJhTd3h,0.514667,0.009125,0.017885,3000
7377,As9h3s2s,0.514667,0.009125,0.017885,3000
7378,Ks9s5h4d,0.514667,0.009125,0.017885,3000
7379,JsJh5h4d,0.514667,0.009125,0.017885,3000
7380,KsJhTd8c,0.514667,0.009125,0.017885,3000
7381,QsQh6h2d,0.514667,0.009125,0.017885,3000
7382,KsTh7h3h,0.514667,0.009125,0.017885,3000
7383,KsJh4d3s,0.514667,0.009125,0.017885,3000
7384,As8s3h2d,0.514667,0.009125,0.017885,3000
7385,QsTs6h3h,0.514667,0.009125,0.017885,3000
7386,KsTs7h2d,0.514667,0.009125,0.017885,3000
7387,AsJs3s3h,0.514667,0.009125,0.017885,3000
7388,As4s4h3s,0.514667,0.009125,0.017885,3000
7389,9s8s8h5c,0.514667,0.009125,0.017885,3000
7390,As8s4s3s,0.514667,0.009125,0.017885,3000
7391,KsQhJh3h,0.514667,0.009125,0.017885,3000
7392,KsQs8s6s,0.514667,0.009125,0.017885,3000
7393,As4s3h2s,0.514667,0.009125,0.017885,3000
7394,Ks8s6h3h,0.514667,0.009125,0.017885,3000
7395,QsJh8h4s,0.514667,0.009125,0.017885,3000
7396,KsJh9d5h,0.514667,0.009125,0.017885,3000
7397,JsJhTs5s,0.514667,0.009125,0.017885,3000
7398,7s6s6h4h,0.514667,0.009125,0.017885,3000
7399,QsTh9d6h,0.514667,0.009125,0.017885,3000
7400,JsTh9s4h,0.514333,0.009125,0.017885,3000
7401,QsJhTd7s,0.514333,0.009125,0.017885,3000
7402,Ks9h7d4s,0.514333,0.009125,0.017885,3000
7403,JsJh8s4d,0.514333,0.009125,0.017885,3000
7404,Ks9s8s6h,0.514333,0.009125,0.017885,3000
7405,Ks8h7d6h,0.514333,0.009125,0.017885,3000
7406,KsJs8s4h,0.514333,0.009125,0.017885,3000
7407,JsJhTh7h,0.514333,0.009125,0.017885,3000
7408,QsTs7h4h,0.514333,0.009125,0.017885,3000
7409,QsQh9s3s,0.514333,0.009125,0.017885,3000
7410,KsTs6h3s,0.514333,0.009125,0.017885,3000
7411,Js9s5h4h,0.514333,0.009125,0.017885,3000
7412,QsTh6h2s,0.514333,0.009125,0.017885,3000
7413,As8s6s2s,0.514333,0.009125,0.017885,3000
7414,KsQhTd2s,0.514333,0.009125,0.017885,3000
7415,KsQhTd5s,0.514333,0.009125,0.017885,3000
7416,8s8h5s2h,0.514333,0.009125,0.017885,3000
7417,QsTh9h5s,0.514333,0.009125,0.017885,3000
7418,Ts9s9h4h,0.514333,0.009125,0.017885,3000
7419,JsJhTs3s,0.514333,0.009125,0.017885,3000
7420,As9h5d3c,0.514333,0.009125,0.017885,3000
7421,TsTh7h2s,0.514333,0.009125,0.017885,3000
7422,QsTh9d8s,0.514333,0.009125,0.017885,3000
7423,As8s8h3c,0.514333,0.009125,0.017885,3000
7424,TsTh8d7d,0.514000,0.009125,0.017885,3000
7425,QsTsTh4d,0.514000,0.009125,0.017885,3000
7426,QsJsJh2s,0.514000,0.009125,0.017885,3000
7427,As5h4d3d,0.514000,0.009125,0.017885,3000
7428,KsTh9d8c,0.514000,0.009125,0.017885,3000
7429,KsQs9h2d,0.514000,0.009125,0.017885,3000
7430,Ks9h8h5d,0.514000,0.009125,0.017885,3000
7431,Ts9h6s6h,0.514000,0.009125,0.017885,3000
7432,JsTs7h5h,0.514000,0.009125,0.017885,3000
7433,Ks8h6d5h,0.514000,0.009125,0.017885,3000
7434,KsQh6h3d,0.514000,0.009125,0.017885,3000
7435,JsTh4h3s,0.514000,0.009125,0.017885,3000
7436,Js7h6s6h,0.514000,0.009125,0.017885,3000
7437,KsQs5h3s,0.514000,0.009125,0.017885,3000
7438,TsTh4h3s,0.514000,0.009125,0.017885,3000
7439,TsTh4h2s,0.514000,0.009125,0.017885,3000
